1939.0,	12
1946.0,	13
1953.0,	8
1960.0,	15
1967.0,	11
1974.0,	10
1981.0,	14
1988.0,	10
1995.0,	11
2000.0,	11
2007.0,	5
2014.0,	11
2021.0,	5
2028.0,	7
2035.0,	4
2042.0,	7
2049.0,	5
2056.0,	9
2063.0,	7
2070.0,	8
2077.0,	12
2084.0,	1
2091.0,	3
2098.0,	10
2105.0,	5
2112.0,	6
2119.0,	4
2126.0,	13
2133.0,	8
2140.0,	7
2147.0,	3
2154.0,	4
2161.0,	5
2168.0,	3
2175.0,	6
2182.0,	9
2189.0,	2
2196.0,	9
2203.0,	1
2210.0,	2
2217.0,	2
2224.0,	5
2231.0,	4
2238.0,	3
2245.0,	3
2252.0,	4
2259.0,	2
2266.0,	6
2273.0,	1
2280.0,	6
2287.0,	2
2294.0,	5
2301.0,	4
2308.0,	6
2315.0,	3
2322.0,	5
2329.0,	6
2336.0,	5
2343.0,	5
2350.0,	4
2357.0,	3
2364.0,	1
2371.0,	1
2385.0,	4
2392.0,	2
2399.0,	3
2406.0,	1
2413.0,	2
2420.0,	1
2427.0,	5
2434.0,	1
2441.0,	3
2448.0,	3
2462.0,	1
2469.0,	1
2476.0,	2
2483.0,	2
2497.0,	2
2511.0,	1
2518.0,	2
2525.0,	2
2532.0,	1
2539.0,	3
2546.0,	1
2553.0,	2
2567.0,	2
2574.0,	1
2595.0,	1
2602.0,	1
2609.0,	3
2616.0,	1
2623.0,	1
2630.0,	2
2637.0,	3
2644.0,	2
2651.0,	2
2658.0,	2
2665.0,	2
2672.0,	2
2679.0,	2
2686.0,	2
2693.0,	1
2700.0,	3
2714.0,	2
2721.0,	1
2735.0,	3
2742.0,	2
2749.0,	4
2756.0,	3
2763.0,	2
2770.0,	1
2777.0,	3
2784.0,	2
2791.0,	1
2798.0,	2
2812.0,	2
2819.0,	2
2826.0,	2
2833.0,	1
2840.0,	2
2847.0,	3
2854.0,	3
2861.0,	2
2868.0,	3
2875.0,	2
2889.0,	4
2896.0,	1
2903.0,	4
2910.0,	1
2917.0,	2
2924.0,	4
2938.0,	1
2945.0,	1
2952.0,	3
2959.0,	3
2966.0,	1
2987.0,	1
2994.0,	1
3001.0,	1
3008.0,	4
3015.0,	1
3022.0,	1
3043.0,	1
3064.0,	2
3092.0,	1
392.0,	1
399.0,	2
539.0,	2
560.0,	1
567.0,	1
574.0,	2
581.0,	2
602.0,	1
609.0,	3
616.0,	3
630.0,	1
644.0,	2
651.0,	1
658.0,	2
665.0,	2
672.0,	1
679.0,	2
693.0,	1
707.0,	1
714.0,	1
721.0,	4
728.0,	1
735.0,	2
742.0,	2
749.0,	2
756.0,	2
763.0,	1
770.0,	4
777.0,	2
784.0,	2
791.0,	3
798.0,	2
805.0,	1
812.0,	2
819.0,	3
826.0,	2
833.0,	4
840.0,	3
847.0,	7
854.0,	4
861.0,	9
868.0,	7
875.0,	4
882.0,	4
889.0,	5
896.0,	4
903.0,	5
910.0,	9
917.0,	11
924.0,	9
931.0,	6
938.0,	5
945.0,	12
952.0,	11
959.0,	7
966.0,	7
973.0,	9
980.0,	15
987.0,	6
994.0,	5
1000.0,	12
1007.0,	11
1014.0,	13
1021.0,	12
1028.0,	8
1035.0,	15
1042.0,	11
1049.0,	17
1056.0,	13
1063.0,	14
1070.0,	15
1077.0,	17
1084.0,	20
1091.0,	22
1098.0,	20
1105.0,	22
1112.0,	18
1119.0,	16
1126.0,	25
1133.0,	25
1140.0,	22
1147.0,	29
1154.0,	27
1161.0,	28
1168.0,	24
1175.0,	25
1182.0,	33
1189.0,	24
1196.0,	41
1203.0,	43
1210.0,	44
1217.0,	40
1224.0,	35
1231.0,	27
1238.0,	31
1245.0,	31
1252.0,	46
1259.0,	47
1266.0,	48
1273.0,	33
1280.0,	34
1287.0,	37
1294.0,	40
1301.0,	53
1308.0,	51
1315.0,	45
1322.0,	55
1329.0,	44
1336.0,	51
1343.0,	52
1350.0,	55
1357.0,	43
1364.0,	50
1371.0,	53
1378.0,	49
1385.0,	50
1392.0,	54
1399.0,	48
1406.0,	38
1413.0,	45
1420.0,	41
1427.0,	48
1434.0,	34
1441.0,	42
1448.0,	51
1455.0,	47
1462.0,	40
1469.0,	48
1476.0,	42
1483.0,	47
1490.0,	38
1497.0,	45
1504.0,	32
1511.0,	35
1518.0,	34
1525.0,	39
1532.0,	40
1539.0,	42
1546.0,	46
1553.0,	36
1560.0,	36
1567.0,	33
1574.0,	25
1581.0,	31
1588.0,	25
1595.0,	35
1602.0,	33
1609.0,	34
1616.0,	32
1623.0,	25
1630.0,	24
1637.0,	24
1644.0,	33
1651.0,	27
1658.0,	36
1665.0,	31
1672.0,	26
1679.0,	34
1686.0,	33
1693.0,	26
1700.0,	33
1707.0,	27
1714.0,	16
1721.0,	22
1728.0,	22
1735.0,	33
1742.0,	22
1749.0,	21
1756.0,	23
1763.0,	17
1770.0,	26
1777.0,	16
1784.0,	19
1791.0,	25
1798.0,	10
1805.0,	27
1812.0,	17
1819.0,	40
1826.0,	22
1833.0,	26
1840.0,	32
1847.0,	19
1854.0,	21
1861.0,	15
1868.0,	13
1875.0,	16
1882.0,	18
1889.0,	11
1896.0,	15
1903.0,	16
1910.0,	12
1917.0,	14
1924.0,	6
1931.0,	10
1938.0,	18
1945.0,	15
1952.0,	17
1959.0,	14
1966.0,	11
1973.0,	9
1980.0,	9
1987.0,	13
1994.0,	6
2006.0,	8
2013.0,	14
202.0,	1
2020.0,	3
2027.0,	9
2034.0,	12
2041.0,	7
2048.0,	8
2055.0,	9
2062.0,	4
2069.0,	7
2076.0,	2
2083.0,	4
2090.0,	10
2097.0,	6
2104.0,	9
2111.0,	9
2118.0,	5
2125.0,	7
2132.0,	8
2139.0,	4
2146.0,	3
2153.0,	6
2160.0,	8
2167.0,	4
2174.0,	1
2181.0,	10
2188.0,	5
2195.0,	5
2202.0,	4
2209.0,	5
2216.0,	3
2223.0,	2
2230.0,	3
2237.0,	3
2251.0,	2
2258.0,	3
2265.0,	7
2272.0,	2
2279.0,	5
2286.0,	2
2293.0,	2
2300.0,	6
2307.0,	7
2314.0,	1
2321.0,	3
2328.0,	2
2342.0,	5
2349.0,	4
2356.0,	6
2363.0,	5
2377.0,	3
2384.0,	1
2391.0,	3
2398.0,	3
2405.0,	5
2412.0,	2
2419.0,	3
2426.0,	2
2433.0,	2
2440.0,	1
2447.0,	1
2454.0,	1
2461.0,	2
2468.0,	1
2475.0,	3
2482.0,	2
2496.0,	1
2510.0,	2
2517.0,	1
2524.0,	1
2531.0,	1
2538.0,	1
2545.0,	4
2552.0,	2
2559.0,	1
2566.0,	3
2573.0,	3
2587.0,	3
2594.0,	2
2601.0,	3
2608.0,	2
2615.0,	2
2622.0,	7
2629.0,	3
2636.0,	4
2643.0,	2
2650.0,	3
2657.0,	1
2664.0,	1
2671.0,	3
2678.0,	2
2685.0,	1
2692.0,	1
2699.0,	2
2706.0,	3
2713.0,	2
2720.0,	2
2734.0,	2
2741.0,	1
2755.0,	3
2762.0,	3
2769.0,	1
2776.0,	5
2783.0,	3
2790.0,	3
2797.0,	2
2804.0,	2
2811.0,	4
2825.0,	1
2832.0,	1
2839.0,	3
2853.0,	5
2860.0,	4
2867.0,	3
2874.0,	5
2881.0,	1
2888.0,	5
2895.0,	1
2902.0,	1
2916.0,	1
2923.0,	4
2930.0,	5
2937.0,	2
2944.0,	4
2951.0,	1
2958.0,	1
2965.0,	1
2979.0,	1
2986.0,	3
2993.0,	1
3000.0,	2
3007.0,	1
3035.0,	2
3042.0,	1
3056.0,	1
3231.0,	1
328.0,	1
398.0,	1
405.0,	1
475.0,	1
559.0,	1
580.0,	2
587.0,	1
622.0,	2
636.0,	2
643.0,	1
678.0,	1
692.0,	1
706.0,	1
713.0,	4
727.0,	2
748.0,	1
755.0,	1
762.0,	1
769.0,	1
776.0,	4
783.0,	3
790.0,	2
797.0,	1
804.0,	1
811.0,	1
818.0,	2
825.0,	8
832.0,	4
839.0,	4
846.0,	10
853.0,	7
860.0,	2
867.0,	8
874.0,	3
881.0,	4
888.0,	11
895.0,	3
902.0,	5
909.0,	5
916.0,	5
923.0,	6
930.0,	8
937.0,	8
944.0,	8
951.0,	5
958.0,	5
965.0,	12
972.0,	9
979.0,	6
986.0,	18
993.0,	10
